"row ID","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"Row72781","Nuriootpa",-1.2,15.2,0,1.4,8.5,"N",30,"NE","N",7,9,61,44,1029.5,1026.2,1,3,6.9,14.2,"No",0
"Row72782","Nuriootpa",3,15.5,0,2.4,5.3,"NNE",31,"NE","NNE",9,13,53,45,1024.1,1020.4,6,7,10.8,14.2,"No",0
"Row72783","Nuriootpa",7.2,12.6,0,2.4,0,"NE",31,"NE","NNE",9,19,82,88,1019.9,1016.4,8,8,10.4,11.8,"No",0
"Row72784","Nuriootpa",8.2,13.5,1,0,4.8,"W",39,"WSW","W",11,19,99,65,1014.7,1012.7,8,6,9.2,12.4,"No",0
"Row72785","Nuriootpa",6.5,13.6,0,1.8,0.3,"NE",28,"NNE","N",7,9,84,55,1015.7,1012.2,7,8,8.2,13.3,"No",1
"Row72786","Nuriootpa",7.7,14.8,3.2,0.2,4.7,"WNW",30,"ENE","ENE",11,11,89,89,1007.8,1004.6,4,7,10.5,12.8,"Yes",1
"Row72787","Nuriootpa",9.6,12.7,3.4,0.2,6.3,"W",43,"W","WNW",24,28,99,65,1010.7,1010,7,5,9.8,12.1,"Yes",1
"Row72788","Nuriootpa",6.3,11,4,1.8,6.6,"WSW",50,"W","SW",28,28,91,66,1013,1015.3,5,6,7.9,9.8,"Yes",1
"Row72789","Nuriootpa",8.4,14.9,0,0.8,8.4,"WNW",35,"NW","NW",13,17,70,57,1027.7,1024.7,3,7,11.7,13.8,"No",0
"Row72790","Nuriootpa",3.6,15.2,0,3,9.2,"NW",48,"NW","NW",24,22,51,41,1022.1,1019.4,1,1,10.9,14.7,"No",1
"Row72791","Nuriootpa",5.1,14.8,0.4,1.4,6.3,"WNW",24,"WNW","WSW",9,15,97,70,1031,1030.3,8,5,9.5,14.4,"No",0
"Row72792","Nuriootpa",5.4,15.1,0,1.2,3.9,"SW",22,"NE","WSW",6,15,95,58,1035.5,1034,7,7,10,14.2,"No",0
"Row72793","Nuriootpa",3.1,13.4,0,1.2,4.4,"E",19,"E","ESE",7,11,95,67,1034.3,1031.2,5,8,9,12.7,"No",0
"Row72794","Nuriootpa",9.7,13.2,0,2.2,7.1,"WNW",67,"WNW","WNW",26,31,57,54,1012.7,1011.1,6,5,11.8,12,"No",1
"Row72795","Nuriootpa",8,12.4,10,2.2,3.9,"WSW",41,"WSW","SW",13,24,92,73,1020.8,1021,7,6,9.3,10.5,"Yes",0
"Row72796","Nuriootpa",6.8,11.5,0.2,1.8,1,"SE",30,"SSW","ESE",7,7,86,77,1032.2,1031.2,8,7,8.5,10.3,"No",0
"Row72797","Nuriootpa",-1.7,13.3,0,1.2,8.8,"WNW",24,"NNE","NNW",9,11,85,51,1027.7,1023.1,0,5,6.5,12.7,"No",0
"Row72798","Nuriootpa",8.5,14.7,0,3,7.6,"WNW",50,"NW","W",13,28,93,55,1018.7,1016.6,6,6,10,14.4,"No",0
"Row72799","Nuriootpa",7.8,15.4,0,1.6,9,"W",44,"NW","W",15,26,85,63,1019.4,1015,2,4,10.4,15.1,"No",0
"Row72800","Nuriootpa",1.2,18,0,1.4,9.7,"NNW",46,"N","NW",13,22,62,37,1022.2,1018.1,2,3,10.6,18,"No",0
"Row72801","Nuriootpa",0.2,13,0.2,2.8,4,"SSE",28,"NNE","SW",6,13,97,64,1034.1,1032.5,3,7,5.7,11.6,"No",0
"Row72802","Nuriootpa",4.1,11.6,0,1,0.6,"SSE",31,"SSE","S",13,13,77,64,1034.9,1032.2,7,7,9,11.1,"No",0
"Row72803","Nuriootpa",2.6,12.6,0,0.8,5.8,"SSE",26,"NNW","ESE",6,6,91,60,1032,1027.8,4,7,6.7,11.5,"No",0
"Row72804","Nuriootpa",0.8,15,0.2,1.8,4,"NNW",39,"N","NNW",15,13,67,48,1024.3,1019.3,7,7,9.9,14.9,"No",0
"Row72805","Nuriootpa",9.2,14,1,1.8,7.9,"WNW",65,"WSW","W",19,19,94,59,1019.4,1018.7,7,5,10.2,13.3,"No",0
"Row72806","Nuriootpa",2.2,12.4,0.6,2.2,1.2,"W",46,"WNW","W",19,24,91,87,1018.2,1016.4,6,8,8,11,"No",1
"Row72807","Nuriootpa",8,13.4,2,1,5.6,"W",85,"WNW","WNW",33,26,89,73,1013.2,1006.4,7,7,9.7,12.5,"Yes",1
"Row72808","Nuriootpa",0.3,11.7,2.8,1.8,5.3,"SW",33,"WSW","NA",9,,80,92,1023.5,1023,2,,8.2,9.8,"Yes",1
"Row72809","Nuriootpa",3.8,15.8,0,2.2,5,"NW",39,"NNE","NNW",9,19,77,42,1019.3,1015.2,7,6,10,15.1,"No",0
"Row72810","Nuriootpa",8.5,13.4,0,4.4,6,"NW",46,"NW","WSW",28,13,46,85,1011,1009.2,4,7,12,10.6,"No",0
"Row72811","Nuriootpa",5.7,21.2,0,2.6,6.1,"W",63,"ENE","NNW",7,24,84,33,1003.6,997.9,3,6,8.6,20.4,"No",0
"Row72812","Nuriootpa",7.8,10.6,0.6,1.8,5.3,"WNW",72,"WNW","NA",35,,78,,1003.3,,6,,8.9,,"No",1
"Row72813","Nuriootpa",3.6,11.5,9.6,2.4,6.8,"WNW",63,"W","WSW",26,31,82,69,1016,1017.4,7,6,8.2,10.6,"Yes",0
"Row72814","Nuriootpa",7,12.5,0.8,1.8,5.9,"WSW",30,"SW","WSW",2,15,65,56,1025.8,1024.2,8,6,8.6,11.2,"No",0
"Row72815","Nuriootpa",0.2,16.6,0,2.6,7.5,"W",37,"N","WNW",7,19,73,45,1022.7,1019.9,6,5,8.9,16,"No",0
"Row72816","Nuriootpa",5.8,17.6,0,2.4,1.1,"N",33,"N","N",9,22,47,39,1017.3,1010.7,7,8,13.6,16.8,"No",0
"Row72817","Nuriootpa",8.2,15.2,0,1.2,7.8,"W",63,"W","WSW",26,35,87,68,1011.3,1010,6,6,10.3,13.6,"No",0
"Row72818","Nuriootpa",6.5,12.3,0.4,3,5,"W",50,"SW","SW",22,30,72,58,1020.5,1022.4,6,7,9.2,10.7,"No",0
"Row72819","Nuriootpa",1.2,13.2,0,2.4,5.2,"WSW",33,"WSW","WSW",19,19,79,63,1027.7,1026.5,3,7,9,11.6,"No",0
"Row72820","Nuriootpa",3.2,20.4,0,3.2,10.9,"WNW",46,"NW","W",22,17,33,28,1022.2,1020.7,1,0,16,20.2,"No",0
"Row72821","Nuriootpa",5.9,25.2,0,3.4,10.9,"N",50,"N","NNW",9,24,28,15,1015.9,1009.8,3,4,18.6,24.7,"No",0
"Row72822","Nuriootpa",10.3,17.5,0.8,8.8,5.5,"W",78,"NA","W",,46,73,38,1002.7,1001.7,,6,10.9,15.9,"No",1
"Row72823","Nuriootpa",8.9,17.2,9.2,4,6.2,"W",69,"WNW","WNW",31,30,81,50,1008,1005,4,7,11.6,15.5,"Yes",1
"Row72824","Nuriootpa",5.4,13.4,15.6,3.6,8.4,"WSW",80,"WSW","WSW",28,33,82,51,1016.2,1019.6,5,4,9.4,12.5,"Yes",1
"Row72825","Nuriootpa",7.9,12.6,1.6,2.6,5.8,"SW",48,"WSW","WSW",28,30,89,64,1026,1025.8,7,7,10.2,12,"Yes",0
"Row72826","Nuriootpa",8,17.5,0,3.6,9.1,"SSE",20,"SE","NE",6,13,69,47,1029.6,1025.2,4,0,11.5,16.5,"No",0
"Row72827","Nuriootpa",3.7,22.4,0,3.6,10.8,"NNW",30,"NE","NNW",7,15,71,24,1024,1019.4,0,0,13.8,21.9,"No",0
"Row72828","Nuriootpa",4.9,21,0,3.8,6.3,"W",54,"NNW","SW",7,31,26,76,1016.3,1014.9,4,6,19.8,14.6,"No",1
"Row72829","Nuriootpa",5.8,13.4,1.4,2.2,10,"SW",46,"SW","SW",26,28,65,48,1022.6,1022.2,3,3,10,13,"Yes",0
"Row72830","Nuriootpa",8.5,12.4,0.4,3.4,0,"WSW",33,"WSW","SW",19,19,74,76,1025.4,1024.2,8,8,10.9,11.5,"No",0
"Row72831","Nuriootpa",8,17.9,0,3.2,6.3,"SW",30,"NE","WNW",17,11,78,57,1026.4,1022.7,6,7,11.4,17,"No",0
"Row72832","Nuriootpa",6.4,15.5,0,1.8,8,"SW",33,"SW","WSW",17,20,75,64,1023.5,1021.3,5,7,12.2,14.5,"No",0
"Row72833","Nuriootpa",5,14.2,0,4,2.6,"SSW",28,"SE","SW",7,13,75,51,1021.2,1017.2,7,6,10.2,13.5,"No",0
"Row72834","Nuriootpa",10.5,20.2,0,4.4,9.7,"WSW",30,"SW","S",15,11,77,48,1020.4,1018.8,3,1,12.9,19.4,"No",0
"Row72835","Nuriootpa",9.3,25,0,4.6,8.6,"SW",50,"NNE","NW",24,19,40,24,1015.9,1010.6,0,7,17.2,22.5,"No",0
"Row72836","Nuriootpa",8,15.7,0.2,5,9.9,"WSW",59,"WSW","SW",31,31,63,56,1014.7,1014.8,6,7,11.9,13.2,"No",0
"Row72837","Nuriootpa",2.5,14.4,0.4,5.2,7.3,"E",31,"SSW","W",15,9,59,47,1022.2,1020.2,3,3,9.7,13.9,"No",0
"Row72838","Nuriootpa",6.8,25.7,0,5.6,4.2,"NW",46,"NE","WNW",20,26,26,15,1011.7,1007.8,6,7,17.2,25.4,"No",0
"Row72839","Nuriootpa",5.2,27.8,0,4,11.1,"W",39,"N","WNW",6,24,49,18,1008.4,1003,0,7,17.9,27.5,"No",0
"Row72840","Nuriootpa",12,17.6,0.4,6.8,6.9,"W",81,"W","WSW",37,39,76,70,1003.5,1004.9,8,6,13.2,11.1,"No",1
"Row72841","Nuriootpa",4.8,13.2,7.4,6.6,10.7,"WSW",50,"SW","WSW",22,24,51,42,1017.5,1018.9,6,6,9,11.8,"Yes",0
"Row72842","Nuriootpa",4.5,13.5,0.4,3.6,3.7,"WSW",30,"SW","SW",15,17,73,66,1027,1026.8,7,8,10,12.7,"No",0
"Row72843","Nuriootpa",1.5,18.2,0,1.6,10.2,"NE",43,"ESE","SSE",11,13,67,43,1033.7,1030.8,4,3,12.2,17.7,"No",0
"Row72844","Nuriootpa",6.3,27,0,5.6,11.9,"WNW",43,"NNW","WNW",20,20,23,12,1025.4,1019.7,0,0,21.1,26.3,"No",0
"Row72845","Nuriootpa",8.6,30,0,5.8,11.5,"WNW",61,"WNW","SW",30,30,13,8,1016.7,1013.7,1,2,24.3,28.6,"No",0
"Row72846","Nuriootpa",10.7,20.1,0,10.2,5.4,"ESE",44,"E","SW",9,9,64,52,1020.3,1017.8,5,8,15.1,18.3,"No",0
"Row72847","Nuriootpa",10.5,17.7,0.4,4.2,9.9,"SW",46,"SW","SSE",19,24,66,51,1017.4,1018.3,3,4,14.6,16.1,"No",0
"Row72848","Nuriootpa",1.2,18.4,0,4,11.6,"SE",46,"ENE","E",13,9,73,32,1023.4,1019.8,1,1,10.3,17.8,"No",0
"Row72849","Nuriootpa",7.5,22.8,0,5.4,9.4,"SE",50,"NNE","WSW",15,9,50,24,1017,1013,5,5,13.4,21.9,"No",0
"Row72850","Nuriootpa",7.9,20.9,0,5.6,11.2,"SE",43,"SE","S",13,9,55,32,1016.6,1014.3,0,7,12.4,19.3,"No",0
"Row72851","Nuriootpa",6.7,15.5,0,4.6,3.1,"SW",67,"WSW","SW",9,28,65,93,1016.2,1014.9,7,8,10.2,5.8,"No",1
"Row72852","Nuriootpa",3.2,12.5,12,3.2,9.1,"SSW",56,"SSE","S",17,28,79,44,1016.9,1018.8,6,6,6.4,11.2,"Yes",0
"Row72853","Nuriootpa",6.2,15.5,0.4,4,6.9,"SW",39,"SSW","SW",15,22,79,50,1026.8,1025.6,7,5,9.4,14.3,"No",0
"Row72854","Nuriootpa",8,27.7,0,4,11.2,"NW",46,"N","NW",11,24,43,12,1023.5,1019.6,1,3,16.9,26.7,"No",0
"Row72855","Nuriootpa",14.8,28.7,0,8.6,9.6,"W",57,"W","W",22,30,32,9,1019,1016.9,6,5,18.7,28.2,"No",0
"Row72856","Nuriootpa",2.6,21,2.2,3.6,12.5,"ESE",37,"ESE","ESE",15,13,68,31,1023.3,1020.2,2,0,11.5,19.5,"Yes",0
"Row72857","Nuriootpa",9.6,25.4,0,6.8,3.7,"ESE",33,"NE","NNE",11,13,37,19,1018.3,1014.6,6,8,17.7,24.8,"No",0
"Row72858","Nuriootpa",4.7,25,0,6.2,8,"WSW",28,"NE","WSW",11,13,72,21,1017.3,1016,3,6,14.6,23.6,"No",0
"Row72859","Nuriootpa",8.5,21.5,0.2,4.2,12.3,"SE",31,"SE","SE",13,20,61,34,1022.3,1019.8,5,0,13,20.8,"No",0
"Row72860","Nuriootpa",6.2,23,0,7.6,11.3,"NE",39,"ENE","ENE",20,20,59,17,1023.6,1020.1,1,3,11.7,21.9,"No",0
"Row72861","Nuriootpa",11.4,29,0,7.8,11.5,"NNE",54,"NNE","NNE",30,24,14,14,1019.5,1014.9,4,5,19,27.4,"No",0
"Row72862","Nuriootpa",18.1,30.2,0,12.4,6.2,"W",59,"N","NNW",9,15,37,9,1015.4,1010.6,8,7,19.5,28.9,"No",0
"Row72863","Nuriootpa",0.9,20.3,0,4.8,11.5,"ESE",37,"SSE","SSE",11,9,56,33,1024.5,1023,6,2,11.8,19.5,"No",0
"Row72864","Nuriootpa",7.5,29.3,0,5.6,12.7,"W",31,"NNE","WNW",9,15,35,9,1019.6,1015.3,2,2,20.1,28.2,"No",0
"Row72865","Nuriootpa",12.4,33.3,0,8.6,11.5,"WNW",37,"NNW","NNE",13,20,13,4,1013.9,1011.4,2,2,25.6,32.3,"No",0
"Row72866","Nuriootpa",10.4,18.5,0.2,3.6,11.6,"SW",43,"SW","SSE",24,19,60,42,1017.7,1019.2,6,6,13.6,17,"No",0
"Row72867","Nuriootpa",1.9,21.6,0,6.4,9.2,"SE",37,"ESE","NE",22,9,61,24,1021.6,1018.7,6,5,12.1,20.8,"No",0
"Row72868","Nuriootpa",23.8,28,0,16,0,"NW",72,"NW","N",24,28,55,38,1007.5,1005.8,8,8,23.8,26.8,"No",1
"Row72869","Nuriootpa",13.2,22.4,4,5.4,10.7,"SW",39,"WSW","SSW",19,17,78,39,1011.7,1011,6,6,15.5,21.9,"Yes",0
"Row72870","Nuriootpa",8.7,19.3,0,7.8,9.8,"SSW",50,"SW","WSW",15,24,74,35,1016.3,1015.7,7,3,13.1,18.6,"No",0
"Row72871","Nuriootpa",7.3,24.3,0,8,12.9,"ENE",37,"ENE","N",22,13,52,11,1026.4,1022.4,2,4,12.2,23.3,"No",0
"Row72872","Nuriootpa",10.8,31.8,0,5.2,11.6,"NNE",50,"N","NNE",24,28,10,4,1020.8,1015.3,0,5,22.1,30.1,"No",0
"Row72873","Nuriootpa",10.9,27.7,0,8.4,12.3,"SE",37,"NE","SW",17,15,35,11,1019.2,1015.1,3,4,17,27.3,"No",0
"Row72874","Nuriootpa",11.7,24.1,0,8,2.3,"SE",48,"SSE","WNW",13,11,31,24,1016.2,1014,8,7,15.7,23.1,"No",0
"Row72875","Nuriootpa",10.3,21.8,0.2,5.2,12.8,"ESE",52,"ESE","SE",24,24,58,22,1017.1,1015.9,3,0,12.4,21,"No",0
"Row72876","Nuriootpa",8.7,23.7,0,7.4,12.8,"ESE",50,"E","SW",17,17,52,14,1018.9,1015,4,2,14.2,23.4,"No",0
"Row72877","Nuriootpa",1.4,23.1,0,7.2,13,"SE",41,"SSE","SSW",7,11,62,25,1018.5,1016.4,5,3,14.3,22.2,"No",0
"Row72878","Nuriootpa",9.4,27.9,0,7.2,13,"ESE",35,"ENE","NE",17,15,42,13,1018.7,1016.2,3,6,16.3,26.2,"No",0
"Row72879","Nuriootpa",16.2,36.4,0,11,8,"N",46,"NNE","NW",26,15,8,,1014.8,,7,7,25.7,,"No",0
"Row72880","Nuriootpa",12.1,22.9,0,10.8,12.1,"NA",,"SW","WSW",26,22,61,32,1017.9,1017.6,7,3,16.7,21.9,"No",0
"Row72881","Nuriootpa",5.8,26.4,0,9.6,13.2,"ESE",33,"E","ESE",19,13,51,17,1020.9,1017.8,2,3,14.3,24.8,"No",0
"Row72882","Nuriootpa",13.2,33.5,0,8,10.3,"NE",33,"NE","N",19,9,42,10,1017.2,1013.1,7,7,19.4,30.9,"No",0
"Row72883","Nuriootpa",15.8,32.9,0,10,,"WSW",46,"W","SW",19,24,21,25,1013.3,1012.4,5,5,28.6,31.8,"No",0
"Row72884","Nuriootpa",11.3,30.7,0,12,10.5,"ESE",43,"ESE","ESE",11,19,34,24,1016.2,1014.2,4,7,21.9,30.1,"No",0
"Row72885","Nuriootpa",16.7,31.8,0.4,8.6,8.7,"ESE",46,"ENE","ENE",15,20,41,30,1013.1,1010.2,5,6,23.8,28.9,"No",0
"Row72886","Nuriootpa",17.8,34.3,0,11.8,13,"SE",54,"ENE","WSW",11,11,47,22,1011.7,1009.3,1,3,24.8,34,"No",0
"Row72887","Nuriootpa",17.1,39.8,0,10.4,8,"WSW",50,"NNE","WSW",17,26,19,17,1006.4,1006.1,4,7,34.2,35.4,"No",0
"Row72888","Nuriootpa",18.5,34.6,0.4,10.4,4.3,"WNW",43,"ENE","W",11,28,78,41,1010.8,1008,7,7,19.3,31.9,"No",0
"Row72889","Nuriootpa",7.9,33,0,10,13.3,"SSW",41,"NE","WSW",2,24,20,12,1016.1,1014.6,2,0,24,32,"No",0
"Row72890","Nuriootpa",17.9,32.2,0,17.8,13.1,"SSE",41,"SE","SE",22,13,39,22,1013.6,1014.5,1,1,22.3,31.1,"No",0
"Row72891","Nuriootpa",15.2,34.2,0,11.2,13,"SE",52,"ESE","ESE",17,28,43,9,1020.7,1018,0,0,19.8,32.2,"No",0
"Row72892","Nuriootpa",19.9,41.2,0,15.6,13.1,"SW",46,"ENE","SSE",15,6,24,13,1016.1,1011.3,0,0,27.2,39.8,"No",0
"Row72893","Nuriootpa",11.9,24.8,0,12.6,12.4,"SE",41,"SSE","WSW",17,15,46,25,1010.2,1008.1,5,1,16.4,23.3,"No",0
"Row72894","Nuriootpa",15.4,36.9,0,10.4,12.8,"WSW",61,"W","WSW",24,30,7,19,1003.8,1005.3,0,4,31.7,33,"No",0
"Row72895","Nuriootpa",12.1,32.7,0,6.4,13,"NNE",33,"NE","WNW",17,11,35,8,1015.7,1013.3,2,3,20.3,30.7,"No",0
"Row72896","Nuriootpa",19.4,26.9,0,18.8,11,"SW",57,"SW","SW",31,22,69,31,1007.2,1008.6,5,2,20.8,25.8,"No",0
"Row72897","Nuriootpa",13.7,25.3,0,9,11.8,"ESE",35,"ESE","SE",20,15,60,25,1017.2,1014.8,6,3,15.9,23.5,"No",0
"Row72898","Nuriootpa",12.7,30.3,0,9.4,13.2,"SE",50,"E","SSE",19,11,48,19,1015.7,1012.5,0,0,18.2,28.1,"No",0
"Row72899","Nuriootpa",12.8,33,0,8.6,13.3,"WSW",39,"ENE","SSW",13,17,53,16,1012.3,1009,0,0,19.7,32.3,"No",0
"Row72900","Nuriootpa",13.6,29.1,0,8.2,13.2,"E",35,"E","E",20,7,49,21,1017.5,1014.2,0,0,18.1,27.2,"No",0
"Row72901","Nuriootpa",16.9,23.5,0,12,11.5,"SW",57,"S","SE",26,30,61,27,1013.2,1014.6,7,3,17.3,22.5,"No",0
"Row72902","Nuriootpa",11.1,24.7,0,9.8,12.1,"SW",54,"ESE","WSW",19,15,55,30,1017.3,1014.9,1,3,15.8,23.4,"No",0
"Row72903","Nuriootpa",6.9,25.7,0,6.4,10.8,"SSW",41,"NE","WSW",6,20,59,30,1017.2,1014.3,6,1,15.4,24.3,"No",0
"Row72904","Nuriootpa",11.1,19.9,0,6.4,4.1,"WSW",46,"W","SSW",20,17,71,69,1012.7,1013.3,6,5,18.4,17.4,"No",0
"Row72905","Nuriootpa",9.9,25.5,0,7.6,11.9,"SE",48,"SE","ESE",20,20,62,31,1021.2,1018.4,2,3,13,23.6,"No",0
"Row72906","Nuriootpa",15.9,28.9,0,10.6,11.9,"NE",46,"NE","NE",24,19,48,31,1017.2,1014.5,1,1,19.2,27.4,"No",0
"Row72907","Nuriootpa",19.2,32.5,0,9.6,11,"NE",41,"NE","E",20,20,50,27,1015.4,1012.8,1,6,23.4,31.8,"No",0
"Row72908","Nuriootpa",19.7,31.6,0,9.8,8.4,"NNE",33,"N","NE",13,17,58,38,1015,1012.8,2,7,25.1,30.1,"No",0
"Row72909","Nuriootpa",24.1,35.2,0,8.8,8.2,"NNW",37,"NE","NNE",13,19,38,22,1015.3,1013.2,6,5,28.5,33.8,"No",0
"Row72910","Nuriootpa",16.6,34.1,2.6,3.4,11.6,"SW",35,"NE","SW",6,17,64,31,1015.7,1014.2,1,3,23.5,32.9,"Yes",0
"Row72911","Nuriootpa",21.8,37.4,0,8,9.7,"WNW",33,"NE","WNW",13,15,42,19,1015.2,1012.8,4,6,27.4,34.8,"No",0
"Row72912","Nuriootpa",16.2,23.4,0,13.6,9.9,"SW",56,"SW","WSW",20,28,62,32,1014.1,1013.8,4,5,17.9,22.4,"No",0
"Row72913","Nuriootpa",12.9,25,0,8,8.8,"SSW",33,"S","SW",15,15,54,29,1018.1,1016.2,8,2,16.3,24.2,"No",0
"Row72914","Nuriootpa",12.2,26.2,0,7.4,10.8,"SW",31,"ENE","W",11,13,69,31,1019.8,1017,2,3,16.3,25,"No",0
"Row72915","Nuriootpa",10.3,23.9,0,5,5.6,"SSE",50,"NA","S",0,20,76,54,1019.9,1019.4,7,7,15,21.3,"No",0
"Row72916","Nuriootpa",11.9,25.5,0,6.4,10.9,"NE",31,"ENE","NNE",17,15,51,19,1022,1019.4,4,5,16,24.4,"No",0
"Row72917","Nuriootpa",15.1,21.2,0.4,10.8,7.8,"W",70,"WSW","WSW",31,44,89,45,1007.3,1008,8,6,15.3,19.9,"No",0
"Row72918","Nuriootpa",12.8,19.4,0,7.4,0.7,"W",37,"NNW","W",7,19,61,60,1015.7,1014.8,7,7,13.4,16.5,"No",1
"Row72919","Nuriootpa",12.9,24.4,2.5,1.3,10.4,"W",35,"WNW","W",15,20,79,35,1018.4,1015.9,4,3,16,23.4,"Yes",0
"Row72920","Nuriootpa",9.5,24.5,0,4.6,11,"SW",56,"W","WSW",26,24,80,41,1016.6,1016.5,1,4,16.6,24,"No",0
"Row72921","Nuriootpa",9.9,24.3,0,8.4,2.3,"WSW",28,"NA","WNW",0,17,91,43,1019.9,1017.3,7,7,14.2,22.3,"No",0
"Row72922","Nuriootpa",11.6,35.1,0,3,10.7,"WNW",46,"NNE","NW",19,22,49,15,1013.9,1008.9,2,6,22.8,32.8,"No",0
"Row72923","Nuriootpa",22.4,28,0,14.2,0,"WNW",65,"WNW","W",26,33,17,79,1007.8,1009,7,8,28,21.3,"No",0
"Row72924","Nuriootpa",11.6,20.8,0.2,3.8,9.8,"SSW",52,"WSW","SW",20,28,70,31,1020.2,1021.1,6,6,15.4,19.8,"No",0
"Row72925","Nuriootpa",5.7,21.8,0,7,6.4,"SSW",28,"N","WNW",4,11,74,37,1024.3,1020.7,7,6,11.9,20.5,"No",0
"Row72926","Nuriootpa",9,19.4,0,4,0,"W",41,"NNE","W",7,20,77,52,1017.5,1015.6,8,8,12.9,19,"No",1
"Row72927","Nuriootpa",10.3,20.1,6,3.2,6.6,"SW",41,"N","SW",6,20,97,63,1017.9,1017.6,6,7,13.8,18.7,"Yes",0
"Row72928","Nuriootpa",10.8,19.9,0.6,3.8,9.6,"ESE",35,"ESE","SE",20,19,74,33,1026.3,1024.2,6,2,12.6,18.7,"No",0
"Row72929","Nuriootpa",9.5,21.7,0,4,10.8,"ENE",33,"ENE","ESE",17,13,61,31,1027.8,1025.4,3,4,12.2,20.4,"No",0
"Row72930","Nuriootpa",6.4,26,0,5.8,10.1,"ENE",48,"N","N",6,9,63,17,1026.5,1023.3,3,5,13.6,25.4,"No",0
"Row72931","Nuriootpa",8.4,29.7,0,4,10.1,"ESE",35,"NA","NNE",0,9,54,22,1022.5,1018.6,2,3,16.4,29.1,"No",0
"Row72932","Nuriootpa",12,28.5,0,8,10.6,"SE",35,"SE","SE",13,22,20,24,1022.2,1020.2,1,6,23.5,26.8,"No",0
"Row72933","Nuriootpa",12.6,25.3,0,8,10.2,"SE",41,"ESE","SE",17,17,51,28,1025.3,1023,6,4,18.2,24.3,"No",0
"Row72934","Nuriootpa",12.6,26.6,0,5.4,10.7,"SE",30,"ESE","NE",17,9,58,32,1025.9,1022.1,0,3,19.4,25.9,"No",0
"Row72935","Nuriootpa",13.4,30.9,0,7,8.8,"E",28,"NE","SSE",11,2,41,15,1021.8,1017.4,5,7,22.5,29.9,"No",0
"Row72936","Nuriootpa",15.3,28.5,0,6.6,1.2,"NW",52,"NW","W",20,26,18,18,1015.3,1012.7,7,7,25,27.1,"No",0
"Row72937","Nuriootpa",9.2,21,0.4,3.4,5.7,"ESE",35,"ENE","SSW",9,19,94,53,1015.7,1013.8,8,6,13.2,19.3,"No",0
"Row72938","Nuriootpa",9.5,22.4,0,4,10.4,"SE",44,"ENE","ENE",11,7,45,27,1018.8,1016.1,3,4,15.5,21.2,"No",0
"Row72939","Nuriootpa",10.3,20.2,0,4.6,9.9,"E",41,"E","ESE",15,19,79,40,1022.1,1020.7,6,5,13.9,19.2,"No",0
"Row72940","Nuriootpa",8.5,17.2,0,5,8.3,"ESE",39,"E","ENE",20,20,56,,1026.6,1022.8,7,5,9.9,16.4,"No",0
"Row72941","Nuriootpa",7.3,19.6,0,5,9.6,"NE",39,"NE","NE",28,13,48,18,1021.3,1016.3,5,2,10.3,18.7,"No",1
"Row72942","Nuriootpa",9.2,14.8,6.6,6,0.3,"NW",54,"N","NW",11,31,96,92,1008.9,1004.4,8,8,10.1,13,"Yes",1
"Row72943","Nuriootpa",9.8,18.8,14.8,1.8,6.4,"W",50,"W","W",20,31,81,61,1011.2,1010.9,6,7,14.8,17.9,"Yes",1
"Row72944","Nuriootpa",8.9,15.8,3,3,1.1,"W",24,"NA","WSW",0,9,93,56,1019.3,1018.7,7,7,12.3,15.4,"Yes",0
"Row72945","Nuriootpa",7.2,18.9,0.2,1.6,8.1,"W",37,"NNW","SW",7,17,73,88,1022.5,1021.2,6,7,14.5,15.6,"No",0
"Row72946","Nuriootpa",8.6,23.1,0,3.4,7.8,"W",31,"NW","SW",6,15,99,37,1026.6,1022.9,8,3,14.3,22.9,"No",0
"Row72947","Nuriootpa",9.3,26.4,0,4,7,"NW",59,"NNW","NW",17,24,34,18,1018.5,1014.4,6,7,19.1,24.9,"No",0
"Row72948","Nuriootpa",15.3,21.6,0,6.8,5.8,"WNW",35,"W","WSW",13,19,88,56,1018.6,1017.7,7,6,17.2,20.4,"No",1
"Row72949","Nuriootpa",12.1,14.3,13.6,3,0.3,"NE",28,"E","ENE",7,9,96,92,1025.1,1024.7,8,8,12.9,14.1,"Yes",0
"Row72950","Nuriootpa",12.3,17.2,0.6,0.2,0.7,"NE",26,"NE","NNE",13,4,96,81,1024.9,1022.2,7,7,12.8,16.4,"No",0
"Row72951","Nuriootpa",5.6,18.6,0.4,1.4,7.4,"ESE",39,"NA","ESE",0,17,100,44,1026.1,1024.4,7,6,9.6,17.8,"No",0
"Row72952","Nuriootpa",7.1,17.3,0,3.2,9.9,"NE",43,"NE","NE",22,22,59,37,1027.4,1023.3,3,4,10.5,17.2,"No",0
"Row72953","Nuriootpa",8.8,25.7,0,4,6.2,"WNW",41,"NA","WSW",0,24,44,21,1019.8,1017.5,8,8,16.2,24.8,"No",0
"Row72954","Nuriootpa",10.9,16.2,0,2.6,5.2,"SE",43,"E","E",24,17,85,35,1025.9,1024.2,5,7,13.1,15.8,"No",0
